it, prob 
1431, 0.0024120065
1432, 0.002405131
1433, 0.0024053452
1434, 0.0024055594
1435, 0.0024057738
1436, 0.0024059883
1437, 0.0024
1438, 0.0024002134
1439, 0.0024004267
1440, 0.0024006402
1441, 0.0024008537
1442, 0.0024010672
1443, 0.0024012807
1444, 0.0024014942
1445, 0.0023946785
1446, 0.0023853697
1447, 0.0023855804
1448, 0.0023857914
1449, 0.002386002
1450, 0.002375715
1451, 0.002375924
1452, 0.0023696683
1453, 0.0023698763
1454, 0.0023700842
1455, 0.0023702923
1456, 0.0023638592
1457, 0.002352531
1458, 0.0023527362
1459, 0.0023457862
1460, 0.0023459902
1461, 0.0023398907
1462, 0.0023400935
1463, 0.0023402965
1464, 0.0023404993
1465, 0.002340702
1466, 0.0023366509
1467, 0.0023289917
1468, 0.0023291926
1469, 0.0023293935
1470, 0.0023295945
1471, 0.0023297954
1472, 0.0023247804
1473, 0.0023249807
1474, 0.0023142195
1475, 0.0023144179
1476, 0.0023146165
1477, 0.0023148148
1478, 0.0023150132
1479, 0.0023090737
1480, 0.0023092714
1481, 0.0023094688
1482, 0.0023096665
1483, 0.0023037542
1484, 0.002303951
1485, 0.0023041475
1486, 0.0023043442
1487, 0.0023045407
1488, 0.0023047375
1489, 0.0023049342
1490, 0.002305131
1491, 0.002305328
1492, 0.0023055247
1493, 0.0023010056
1494, 0.0023012017
1495, 0.002301398
1496, 0.002301594
1497, 0.0023017903
1498, 0.0023019866
1499, 0.0023021828
1500, 0.002302379
1501, 0.0023025754
1502, 0.0022970904
1503, 0.0022972857
1504, 0.0022974813
1505, 0.0022976769
1506, 0.0022927988
1507, 0.0022929937
1508, 0.0022840707
1509, 0.002284264
1510, 0.0022748336
1511, 0.0022750252
1512, 0.002275217
1513, 0.0022754087
1514, 0.0022756006
1515, 0.0022757924
1516, 0.0022759843
1517, 0.0022761761
1518, 0.0021854248
1519, 0.0021856085
1520, 0.0021857924
1521, 0.0021859761
1522, 0.0021861598
1523, 0.0021863438
1524, 0.0021865277
1525, 0.0021867114
1526, 0.0021868953
1527, 0.0021870795
1528, 0.0021872635
1529, 0.0021874474
1530, 0.0021876316
1531, 0.0021878155
1532, 0.0021879997
1533, 0.0021854248
1534, 0.0021856085
1535, 0.0021857924
1536, 0.0021859761
1537, 0.002179197
1538, 0.0021793798
1539, 0.002170465
1540, 0.002170646
1541, 0.0021618027
1542, 0.0021619825
1543, 0.0021521398
1544, 0.0021475179
1545, 0.0021476953
1546, 0.0021478727
1547, 0.00214805
1548, 0.0021416803
1549, 0.0021418568
1550, 0.0021420333
1551, 0.0021422098
1552, 0.0021423863
1553, 0.0021425628
1554, 0.0021427395
1555, 0.002142916
1556, 0.0021430927
1557, 0.0021432694
1558, 0.002136401
1559, 0.0021320214
1560, 0.0021321962
1561, 0.002128182
1562, 0.0021283564
1563, 0.0021227954
1564, 0.002122969
1565, 0.0021231424
1566, 0.0021233156
1567, 0.002123489
1568, 0.0021236625
1569, 0.0021167467
1570, 0.002116919
1571, 0.0021170916
1572, 0.0021172639
1573, 0.0021134776
1574, 0.0021136494
1575, 0.0021138212
1576, 0.002113993
1577, 0.0021057746
1578, 0.0021059453
1579, 0.0021008404
1580, 0.002096267
1581, 0.002096436
1582, 0.002096605
1583, 0.0020967743
1584, 0.0020969433
1585, 0.0020923868
1586, 0.0020871798
1587, 0.0020873474
1588, 0.002087515
1589, 0.0020876827
1590, 0.0020814987
1591, 0.0020735306
1592, 0.002067759
1593, 0.0020679233
1594, 0.002068088
1595, 0.0020682523
1596, 0.002068417
1597, 0.0020685815
1598, 0.0020687461
1599, 0.0020618557
1600, 0.0020620192
1601, 0.0020621826
1602, 0.0020623463
1603, 0.00206251
1604, 0.0020626734
1605, 0.0020628371
1606, 0.0020605484
1607, 0.0020563114
1608, 0.0020564739
1609, 0.0020566366
1610, 0.0020567994
1611, 0.002056962
1612, 0.0020571249
1613, 0.0020546862
1614, 0.0020548487
1615, 0.002055011
1616, 0.0020491802
1617, 0.0020443466
1618, 0.0020445073
1619, 0.0020446682
1620, 0.0020448288
1621, 0.0020449897
1622, 0.0020451506
1623, 0.0020453115
1624, 0.0020454724
1625, 0.0020456333
1626, 0.0020457944
1627, 0.0020380968
1628, 0.0020382565
1629, 0.0020384162
1630, 0.0020385762
1631, 0.0020336332
1632, 0.0020288725
1633, 0.0020290308
1634, 0.0020291891
1635, 0.0020293475
1636, 0.0020295058
1637, 0.0020296643
1638, 0.0020298227
1639, 0.0020299812
1640, 0.002025711
1641, 0.0020211444
1642, 0.0020213013
1643, 0.0020214585
1644, 0.0020216156
1645, 0.002021773
1646, 0.0020219302
1647, 0.0020220873
1648, 0.0020222447
1649, 0.0020186335
1650, 0.0020187902
1651, 0.0020189472
1652, 0.0020191038
1653, 0.0020192605
1654, 0.0020194175
1655, 0.0020195744
1656, 0.0020197313
1657, 0.002019888
1658, 0.002020045
1659, 0.002020202
1660, 0.002020359
1661, 0.0020142547
1662, 0.0020144107
1663, 0.002014567
1664, 0.002014723
1665, 0.0020148791
1666, 0.0020150354
1667, 0.0020151914
1668, 0.0020153476
1669, 0.0020155038
1670, 0.00201566
1671, 0.0020083424
1672, 0.0020084975
1673, 0.0020052444
1674, 0.0020053992
1675, 0.0019996923
1676, 0.0019998462
1677, 0.002
1678, 0.0020001538
1679, 0.0019947828
1680, 0.001994936
1681, 0.001995089
1682, 0.0019891362
1683, 0.0019832188
1684, 0.0019755338
1685, 0.001975684
1686, 0.0019758341
1687, 0.001975984
1688, 0.0019761345
1689, 0.0019762847
1690, 0.0019764348
1691, 0.001976585
1692, 0.0019767354
1693, 0.0019768856
1694, 0.0019728355
1695, 0.0019729852
1696, 0.001973135
1697, 0.0019732849
1698, 0.0019734346
1699, 0.0019735843
1700, 0.0019737342
1701, 0.001973884
1702, 0.001974034
1703, 0.0019723866
1704, 0.0019725363
1705, 0.0019726858
1706, 0.0019728355
1707, 0.0019729852
1708, 0.001973135
1709, 0.0019732849
1710, 0.0019734346
1711, 0.0019735843
1712, 0.0019737342
1713, 0.001968355
1714, 0.001968504
1715, 0.001963005
1716, 0.001963153
1717, 0.0019633013
1718, 0.0019634496
1719, 0.001963598
1720, 0.0019637463
1721, 0.0019638946
1722, 0.001964043
1723, 0.0019567998
1724, 0.0019569471
1725, 0.0019570945
1726, 0.0019572417
1727, 0.001957389
1728, 0.0019575364
1729, 0.0019576838
1730, 0.0019578314
1731, 0.0019579788
1732, 0.0019581262
1733, 0.0019542994
1734, 0.0019544463
1735, 0.0019545932
1736, 0.0019547401
1737, 0.0019548873
1738, 0.0019550342
1739, 0.0019551811
1740, 0.0019553283
1741, 0.0019554754
1742, 0.0019556223
1743, 0.0019499025
1744, 0.0019500487
1745, 0.0019501951
1746, 0.0019503413
1747, 0.0019504876
1748, 0.001950634
1749, 0.0019507803
1750, 0.0019509267
1751, 0.0019468364
1752, 0.0019469822
1753, 0.001947128
1754, 0.0019472738
1755, 0.0019474197
1756, 0.0019475656
1757, 0.0019477115
1758, 0.0019478573
1759, 0.0019480033
1760, 0.0019481493
1761, 0.0019413126
1762, 0.0019363968
1763, 0.001936541
1764, 0.0019366853
1765, 0.0019368295
1766, 0.0019326544
1767, 0.0019327981
1768, 0.0019329418
1769, 0.0019330855
1770, 0.0019332293
1771, 0.001933373
1772, 0.0019335168
1773, 0.0019299288
1774, 0.001930072
1775, 0.0019302153
1776, 0.0019303586
1777, 0.0019305019
1778, 0.0019306453
1779, 0.0019307886
1780, 0.001930932
1781, 0.0019310755
1782, 0.0019312189
1783, 0.0019233614
1784, 0.0019235037
1785, 0.0019236461
1786, 0.001918536
1787, 0.0019186776
1788, 0.0019188192
1789, 0.0019147212
1790, 0.0019148623
1791, 0.0019150033
1792, 0.0019151444
1793, 0.0019152855
1794, 0.0019154266
1795, 0.0019155677
1796, 0.0019112026
1797, 0.0019113431
1798, 0.0019069972
1799, 0.0019071371
1800, 0.001907277
1801, 0.001907417
1802, 0.0019075569
1803, 0.0019076968
1804, 0.0019078368
1805, 0.0019040644
1806, 0.0019042039
1807, 0.0019043434
1808, 0.0019044828
1809, 0.0019046224
1810, 0.0019019751
1811, 0.0018975332
1812, 0.0018976717
1813, 0.0018978103
1814, 0.0018979488
1815, 0.0018980873
1816, 0.0018936635
1817, 0.0018902217
1818, 0.0018903592
1819, 0.0018904966
1820, 0.0018906341
1821, 0.0018907716
1822, 0.001890909
1823, 0.0018910466
1824, 0.0018911841
1825, 0.0018866556
1826, 0.0018867925
1827, 0.0018869294
1828, 0.0018870663
1829, 0.0018872033
1830, 0.0018873403
1831, 0.0018874774
1832, 0.001883785
1833, 0.0018839214
1834, 0.001884058
1835, 0.0018776631
1836, 0.0018777987
1837, 0.001871985
1838, 0.0018672795
1839, 0.0018674136
1840, 0.0018675477
1841, 0.0018639329
1842, 0.001861131
1843, 0.0018548905
1844, 0.0018507972
1845, 0.001850929
1846, 0.0018510608
1847, 0.0018511926
1848, 0.0018513245
1849, 0.0018514562
1850, 0.0018515881
1851, 0.0018517199
1852, 0.0018518518
1853, 0.0018519837
1854, 0.0018521157
1855, 0.0018482974
1856, 0.0018426648
1857, 0.0018427954
1858, 0.0018365473
1859, 0.0018366771
1860, 0.0018368068
1861, 0.0018325346
1862, 0.0018326637
1863, 0.0018327929
1864, 0.0018329221
1865, 0.0018330513
1866, 0.0018331805
1867, 0.0018333099
1868, 0.0018334391
1869, 0.0018335684
1870, 0.0018336977
1871, 0.001833827
1872, 0.0018339565
1873, 0.0018340858
1874, 0.0018342151
1875, 0.0018299549
1876, 0.0018300838
1877, 0.0018302125
1878, 0.0018303414
1879, 0.0018304703
1880, 0.0018305992
1881, 0.001830728
1882, 0.001830857
1883, 0.001825971
1884, 0.0018208558
1885, 0.0018167843
1886, 0.0018169113
1887, 0.0018122256
1888, 0.0018123519
1889, 0.0018124782
1890, 0.0018126046
1891, 0.0018127309
1892, 0.0018128573
1893, 0.0018129838
1894, 0.0018131102
1895, 0.0018132366
1896, 0.001813363
1897, 0.0018134896
1898, 0.001813616
1899, 0.0018137426
1900, 0.0018105849
1901, 0.0018107111
1902, 0.0018108372
1903, 0.0018109633
1904, 0.0018110895
1905, 0.0018112157
1906, 0.0018113417
1907, 0.001811468
1908, 0.0018115942
1909, 0.0018117204
1910, 0.0018118467
1911, 0.0018119729
1912, 0.0018120992
1913, 0.0018122256
1914, 0.0018123519
1915, 0.0018124782
1916, 0.0018126046
1917, 0.0018097028
1918, 0.0018098288
1919, 0.0018099548
1920, 0.0018100807
1921, 0.0018102068
1922, 0.0018065592
1923, 0.0018066848
1924, 0.0018068103
1925, 0.0018069359
1926, 0.0018070615
1927, 0.0018043026
1928, 0.0018044278
1929, 0.0017984367
1930, 0.0017985612
1931, 0.0017986855
1932, 0.00179881
1933, 0.0017932272
1934, 0.0017892781
1935, 0.0017827756
1936, 0.0017828979
1937, 0.0017830202
1938, 0.0017789942
1939, 0.0017791159
1940, 0.0017792376
1941, 0.0017793594
1942, 0.0017777778
1943, 0.0017778993
1944, 0.0017730496
1945, 0.0017696705
1946, 0.001769791
1947, 0.0017699115
1948, 0.001770032
1949, 0.0017657046
1950, 0.0017621146
1951, 0.001762234
1952, 0.0017623535
1953, 0.0017624729
1954, 0.0017625924
1955, 0.0017627119
1956, 0.0017628314
1957, 0.0017629509
1958, 0.0017598483
1959, 0.0017561634
1960, 0.001756282
1961, 0.0017564007
1962, 0.0017565194
1963, 0.001756638
1964, 0.0017567568
1965, 0.0017568754
1966, 0.0017569942
1967, 0.0017571129
1968, 0.0017572317
1969, 0.0017550965
1970, 0.0017486045
1971, 0.001748722
1972, 0.0017488397
1973, 0.0017489573
1974, 0.001749075
1975, 0.0017491927
1976, 0.0017493104
1977, 0.0017494281
1978, 0.0017495458
1979, 0.0017496635
1980, 0.0017497813
1981, 0.001749899
1982, 0.0017500168
1983, 0.0017501346
1984, 0.0017502524
1985, 0.0017503703
1986, 0.0017504881
1987, 0.001750606
1988, 0.0017507238
1989, 0.0017508417
1990, 0.0017463729
1991, 0.0017464902
1992, 0.0017407606
1993, 0.0017408772
1994, 0.001737155
1995, 0.0016667778
1996, 0.001666889
1997, 0.0016670001
1998, 0.0016628974
1999, 0.0016603573
2000, 0.0016604676
2001, 0.0016605778
2002, 0.0016572755
2003, 0.0016573853
2004, 0.0016574952
2005, 0.001657605
2006, 0.001657715
2007, 0.001657825
2008, 0.0016579349
2009, 0.0016540956
2010, 0.001654205
2011, 0.0016543145
2012, 0.0016510369
2013, 0.0016480981
2014, 0.0016482067
2015, 0.0016483155
2016, 0.0016484241
2017, 0.0016485328
2018, 0.0016486415
2019, 0.0016487503
2020, 0.001648859
2021, 0.0016489677
2022, 0.0016490765
2023, 0.0016491853
2024, 0.001649294
2025, 0.0016494029
2026, 0.0016495117
2027, 0.0016496206
2028, 0.0016497294
2029, 0.0016498383
2030, 0.0016499473
2031, 0.0016500561
2032, 0.0016501651
2033, 0.0016502739
2034, 0.0016503829
2035, 0.0016504918
2036, 0.0016506008
2037, 0.0016507098
2038, 0.0016508189
2039, 0.0016509278
2040, 0.0016510369
2041, 0.0016511459
2042, 0.001651255
2043, 0.001651364
2044, 0.0016514731
2045, 0.0016487503
2046, 0.001648859
2047, 0.0016489677
2048, 0.0016490765
2049, 0.0016491853
2050, 0.001649294
2051, 0.0016494029
2052, 0.0016495117
2053, 0.0016435474
2054, 0.0016436555
2055, 0.0016391292
2056, 0.0016392368
2057, 0.0016363398
2058, 0.0016314278
2059, 0.0016315343
2060, 0.0016316408
2061, 0.0016317472
2062, 0.0016318538
2063, 0.0016319603
2064, 0.0016320668
2065, 0.0016321734
2066, 0.00163228
2067, 0.0016323866
2068, 0.0016324931
2069, 0.0016325997
2070, 0.0016286644
2071, 0.0016234821
2072, 0.0016235875
2073, 0.0016236929
2074, 0.0016237984
2075, 0.0016239039
2076, 0.0016240093
2077, 0.0016241148
2078, 0.0016242204
2079, 0.0016243259
2080, 0.0016244315
2081, 0.001624537
2082, 0.0016206405
2083, 0.0016207455
2084, 0.0016208506
2085, 0.0016209558
2086, 0.0016210608
2087, 0.0016177042
2088, 0.0016178088
2089, 0.0016179135
2090, 0.0016180183
2091, 0.001618123
2092, 0.0016182277
2093, 0.001613632
2094, 0.0016137362
2095, 0.0016138403
2096, 0.0016139445
2097, 0.0016140487
2098, 0.0016141529
2099, 0.0016142571
2100, 0.0016143613
2101, 0.0016113438
2102, 0.0016114478
2103, 0.0016115516
2104, 0.0016116555
2105, 0.0016117594
2106, 0.001607717
2107, 0.0016046213
2108, 0.0016007171
2109, 0.0016008196
2110, 0.0015982611
2111, 0.0015956089
2112, 0.0015957108
2113, 0.0015928639
2114, 0.0015929654
2115, 0.0015267176
2116, 0.0015268147
2117, 0.0015240998
2118, 0.0015241966
2119, 0.0015242934
2120, 0.0015243902
2121, 0.0015209125
2122, 0.0015210089
2123, 0.001517067
2124, 0.0015171629
2125, 0.0015145778
2126, 0.0015146733
2127, 0.001514769
2128, 0.001511335
2129, 0.0015114301
2130, 0.0015115254
2131, 0.0015068752
2132, 0.0015034768
2133, 0.0015035709
2134, 0.0015036652
2135, 0.0015012197
2136, 0.00149766
2137, 0.0014977533
2138, 0.0014978468
2139, 0.0014979403
2140, 0.0014980339
2141, 0.0014981274
2142, 0.0014982208
2143, 0.0014983144
2144, 0.0014984079
2145, 0.0014985015
2146, 0.001494024
2147, 0.0014921661
2148, 0.0014922589
2149, 0.0014923516
2150, 0.0014902204
2151, 0.001490313
2152, 0.0014904055
2153, 0.0014904981
2154, 0.0014905906
2155, 0.0014906832
2156, 0.0014877262
2157, 0.0014878184
2158, 0.0014879107
2159, 0.001488003
2160, 0.0014880953
2161, 0.0014850566
2162, 0.0014851486
2163, 0.0014852404
2164, 0.0014853324
2165, 0.0014854242
2166, 0.0014855162
2167, 0.0014856082
2168, 0.0014857001
2169, 0.0014857921
2170, 0.0014830377
2171, 0.0014831295
2172, 0.0014832211
2173, 0.0014833127
2174, 0.0014834044
2175, 0.0014802936
2176, 0.0014803848
2177, 0.0014804762
2178, 0.0014805675
2179, 0.0014782876
2180, 0.0014783787
2181, 0.0014784698
2182, 0.0014785609
2183, 0.001478652
2184, 0.001478743
2185, 0.0014761055
2186, 0.0014761963
2187, 0.001474292
2188, 0.0014743826
2189, 0.0014744732
2190, 0.0014745637
2191, 0.0014746544
2192, 0.001474745
2193, 0.0014748356
2194, 0.0014714899
2195, 0.0014674411
2196, 0.0014654698
2197, 0.0014655594
2198, 0.0014656489
2199, 0.0014657384
2200, 0.0014658279
2201, 0.0014659174
2202, 0.001466007
2203, 0.0014624337
2204, 0.0014625229
2205, 0.001462612
2206, 0.0014627011
2207, 0.0014627903
2208, 0.0014628795
2209, 0.0014629686
2210, 0.0014630578
2211, 0.001463147
2212, 0.0014632362
2213, 0.001460387
2214, 0.001457726
2215, 0.001455251
2216, 0.0014553393
2217, 0.0014554275
2218, 0.0014530483
2219, 0.0014531363
2220, 0.0014496255
2221, 0.0014497131
2222, 0.0014498007
2223, 0.0014473526
2224, 0.0014441302
2225, 0.0014442172
2226, 0.001444304
2227, 0.001444391
2228, 0.0014444779
2229, 0.0014445648
2230, 0.0014446517
2231, 0.0014447387
2232, 0.0014448257
2233, 0.0014449127
2234, 0.0014449997
2235, 0.0014450867
2236, 0.0014451738
2237, 0.0014452607
2238, 0.0014453478
2239, 0.0014454349
2240, 0.001445522
2241, 0.0014456089
2242, 0.001445696
2243, 0.0014457832
2244, 0.0014458703
2245, 0.0014459573
2246, 0.0014460444
2247, 0.0014461316
2248, 0.0014462187
2249, 0.0014463059
2250, 0.0014463931
2251, 0.0014464803
2252, 0.001443609
2253, 0.0014436959
2254, 0.0014437827
2255, 0.0014438696
2256, 0.0014393667
2257, 0.0014354925
2258, 0.0014355785
2259, 0.0014356642
2260, 0.0014357502
2261, 0.0014358361
2262, 0.001435922
2263, 0.0014360079
2264, 0.0014360938
2265, 0.0014361797
2266, 0.0014362657
2267, 0.0014363517
2268, 0.0014364376
2269, 0.0014365236
2270, 0.0014366097
2271, 0.0014366956
2272, 0.0014367816
2273, 0.0014368676
2274, 0.0014369537
2275, 0.0014370397
2276, 0.0014329214
2277, 0.001433007
2278, 0.0014303593
2279, 0.0014304447
2280, 0.0014305299
2281, 0.0014269577
2282, 0.0014270424
2283, 0.0014232344
2284, 0.0014233188
2285, 0.0014234032
2286, 0.0014207069
2287, 0.0014192786
2288, 0.0014193625
2289, 0.0014194464
2290, 0.0014195304
2291, 0.0014154281
2292, 0.0014155116
2293, 0.0014155952
2294, 0.0014156786
2295, 0.0014157621
2296, 0.0014158457
2297, 0.001412097
2298, 0.00141218
2299, 0.0014122631
2300, 0.0014123463
2301, 0.0014093606
2302, 0.0014094432
2303, 0.0014095261
2304, 0.0014096089
2305, 0.0014096916
2306, 0.0014097744
2307, 0.0014098573
2308, 0.0014099401
2309, 0.0014077898
2310, 0.0014035088
2311, 0.0014015416
2312, 0.001398357
2313, 0.0013959982
2314, 0.0013938901
2315, 0.0013911431
2316, 0.0013912237
2317, 0.0013913043
2318, 0.001391385
2319, 0.0013894518
2320, 0.0013895322
2321, 0.0013896127
2322, 0.0013896931
2323, 0.0013897736
2324, 0.0013898541
2325, 0.001387203
2326, 0.0013872832
2327, 0.0013873634
2328, 0.0013844024
2329, 0.0013824089
2330, 0.0013824885
2331, 0.0013825682
2332, 0.0013790725
2333, 0.0013791518
2334, 0.0013792311
2335, 0.0013793104
2336, 0.0013793897
2337, 0.001379469
2338, 0.0013795482
2339, 0.0013796275
2340, 0.0013767784
2341, 0.0013768573
2342, 0.0013769363
2343, 0.0013770154
2344, 0.0013770943
2345, 0.0013771734
2346, 0.0013772524
2347, 0.0013773314
2348, 0.001375043
2349, 0.0013751218
2350, 0.0013752006
2351, 0.0013752794
2352, 0.0013753582
2353, 0.001375437
2354, 0.0013755158
2355, 0.0013755946
2356, 0.0013729192
2357, 0.0013729978
2358, 0.0013730762
2359, 0.0013731548
2360, 0.0013732334
2361, 0.001373312
2362, 0.0013733906
2363, 0.0013734691
2364, 0.0013735477
2365, 0.0013736264
2366, 0.001373705
2367, 0.0013737837
2368, 0.0013738623
2369, 0.0013704888
2370, 0.0013705671
2371, 0.0013706454
2372, 0.0013707236
2373, 0.0013708019
2374, 0.0013708802
2375, 0.0013709585
2376, 0.0013710369
2377, 0.0013711152
2378, 0.0013711936
2379, 0.0013712719
2380, 0.0013713503
2381, 0.0013714286
2382, 0.001371507
2383, 0.0013715853
2384, 0.0013716638
2385, 0.0013717421
2386, 0.0013718206
2387, 0.0013718989
2388, 0.0013719774
2389, 0.0013720558
2390, 0.0013701759
2391, 0.0013668983
2392, 0.00136511
2393, 0.0013651877
2394, 0.0013652653
2395, 0.001365343
2396, 0.0013654208
2397, 0.0013654984
2398, 0.001365576
2399, 0.0013656538
2400, 0.0013657315
2401, 0.0013658092
2402, 0.0013630168
2403, 0.0013630942
2404, 0.0013631716
2405, 0.0013593882
2406, 0.0013594653
2407, 0.0013595422
2408, 0.0013574661
2409, 0.0013547841
2410, 0.0013548606
2411, 0.0013549371
2412, 0.0013523413
2413, 0.0013524174
2414, 0.0013524937
2415, 0.0013525699
2416, 0.0013526462
2417, 0.0013527224
2418, 0.0013527987
2419, 0.0013492242
2420, 0.0013493
2421, 0.0013493759
2422, 0.0013494518
2423, 0.0013495276
2424, 0.0013496035
2425, 0.0013496794
2426, 0.0013497553
2427, 0.0013469525
2428, 0.0013470281
2429, 0.0013471037
2430, 0.0013471793
2431, 0.0013442365
2432, 0.0013443119
2433, 0.0013416816
2434, 0.0013417565
2435, 0.0013418316
2436, 0.0013419066
2437, 0.0013419817
2438, 0.0013420567
2439, 0.0013392858
2440, 0.0013393605
2441, 0.0013394352
2442, 0.0013358566
2443, 0.001335931
2444, 0.0013360054
2445, 0.0013360797
2446, 0.0013361541
2447, 0.0013362285
2448, 0.0013363028
2449, 0.0013322232
2450, 0.0013322971
2451, 0.001332371
2452, 0.001330377
2453, 0.0013304506
2454, 0.0013305245
2455, 0.0013283888
2456, 0.0013264798
2457, 0.0013265532
2458, 0.0013266265
2459, 0.0013266999
2460, 0.0013267732
2461, 0.0013247227
2462, 0.0013247958
2463, 0.00132297
2464, 0.001323043
2465, 0.0013231159
2466, 0.0013198416
2467, 0.0013172338
2468, 0.0013173061
2469, 0.0013147083
2470, 0.0013147803
2471, 0.0013129102
2472, 0.001312982
2473, 0.001313054
2474, 0.0013131258
2475, 0.0013108307
2476, 0.0013109023
2477, 0.0013096862
2478, 0.0013097577
2479, 0.0013098292
2480, 0.0013099007
2481, 0.0013075456
2482, 0.0013056251
2483, 0.0013033561
2484, 0.0013034269
2485, 0.0013006721
2486, 0.0013007425
2487, 0.001300813
2488, 0.0013008835
2489, 0.00129835
2490, 0.0012984202
2491, 0.0012984906
2492, 0.0012985608
2493, 0.0012968066
2494, 0.0012968767
2495, 0.0012969468
2496, 0.0012970169
2497, 0.001297087
2498, 0.001297157
2499, 0.0012944286
2500, 0.0012944983
2501, 0.0012945682
2502, 0.0012931732
2503, 0.0012932428
2504, 0.0012933125
2505, 0.0012933821
2506, 0.0012934519
2507, 0.0012901839
2508, 0.0012902532
2509, 0.0012903226
2510, 0.001290392
2511, 0.0012904614
2512, 0.0012878991
2513, 0.0012879682
2514, 0.0012880374
2515, 0.0012881064
2516, 0.0012881756
2517, 0.0012882447
2518, 0.0012883139
2519, 0.001288383
2520, 0.0012884523
2521, 0.0012885215
2522, 0.0012858291
2523, 0.0012842466
2524, 0.0012843153
2525, 0.0012824624
2526, 0.0012825308
2527, 0.0012825994
2528, 0.0012804781
2529, 0.0012805464
2530, 0.0012806146
2531, 0.001280683
2532, 0.0012778192
2533, 0.0012778873
2534, 0.001275917
2535, 0.0012759849
2536, 0.0012760528
2537, 0.0012761205
2538, 0.0012761884
2539, 0.0012762563
2540, 0.0012763242
2541, 0.001276392
2542, 0.0012764599
2543, 0.0012765279
2544, 0.0012736149
2545, 0.0012721972
2546, 0.0012695055
2547, 0.0012673602
2548, 0.0012674271
2549, 0.001267494
2550, 0.001267561
2551, 0.0012676279
2552, 0.0012676949
2553, 0.0012660231
2554, 0.0012660899
2555, 0.0012661567
2556, 0.0012662235
2557, 0.0012662903
2558, 0.0012663571
2559, 0.001266424
2560, 0.0012649555
2561, 0.0012650221
2562, 0.0012650888
2563, 0.0012651555
2564, 0.0012652222
2565, 0.0012652889
2566, 0.0012636235
2567, 0.00126369
2568, 0.0012637565
2569, 0.001263823
2570, 0.0012638896
2571, 0.0012620287
2572, 0.0012620951
2573, 0.0012601072
2574, 0.0012601733
2575, 0.0012571368
2576, 0.0012551645
2577, 0.0012552302
2578, 0.0012552958
2579, 0.0012553615
2580, 0.0012554271
2581, 0.0012554928
2582, 0.0012555585
2583, 0.0012556241
2584, 0.001253722
2585, 0.0012510426
2586, 0.0012511078
2587, 0.001251173
2588, 0.0012475958
2589, 0.0012476606
2590, 0.0012477254
2591, 0.0012477904
2592, 0.0012478553
2593, 0.0012479201
2594, 0.001247985
2595, 0.0012480499
2596, 0.0012481149
2597, 0.0012481797
2598, 0.0012482447
2599, 0.0012483096
2600, 0.0012483745
2601, 0.0012484394
2602, 0.0012485044
2603, 0.0012485693
2604, 0.0012486343
2605, 0.0012486993
2606, 0.0012487642
2607, 0.0012488292
2608, 0.0012488943
2609, 0.0012463648
2610, 0.0012464295
2611, 0.0012464942
2612, 0.001246559
2613, 0.0012446842
2614, 0.0012447487
2615, 0.0012448133
2616, 0.0012448778
2617, 0.0012420432
2618, 0.0012421075
2619, 0.00124031
2620, 0.0012403742
2621, 0.0012404383
2622, 0.0012405025
2623, 0.0012405665
2624, 0.0012406306
2625, 0.0012406948
2626, 0.0012389015
2627, 0.0012369221
2628, 0.0012369859
2629, 0.0012370496
2630, 0.0012371134
2631, 0.0012371772
2632, 0.001237241
2633, 0.0012373048
2634, 0.0012355848
2635, 0.0012356484
2636, 0.0012357121
2637, 0.0012357756
2638, 0.0012358393
2639, 0.001235903
2640, 0.0012359667
2641, 0.0012360302
2642, 0.0012360939
2643, 0.0012361576
2644, 0.0012341235
2645, 0.0012318431
2646, 0.0012319064
2647, 0.0012319696
2648, 0.0012320329
2649, 0.0012320961
2650, 0.0012321593
2651, 0.0012302645
2652, 0.0012303275
2653, 0.0012303906
2654, 0.0012304537
2655, 0.0012305168
2656, 0.0012305799
2657, 0.001230643
2658, 0.0012307061
2659, 0.0012307692
2660, 0.0012288158
2661, 0.0012271821
2662, 0.0012272449
2663, 0.0012273076
2664, 0.0012254276
2665, 0.0012254902
2666, 0.001223491
2667, 0.0012235534
2668, 0.0012236158
2669, 0.0012236781
2670, 0.0012237405
2671, 0.0012238029
2672, 0.0012238654
2673, 0.0012239278
2674, 0.0012239902
2675, 0.0012240526
2676, 0.001224115
2677, 0.0012241775
2678, 0.0012228054
2679, 0.0012228676
2680, 0.0012229299
2681, 0.0012229922
2682, 0.0012230546
2683, 0.0012231169
2684, 0.0012231793
2685, 0.0012232416
2686, 0.001223304
2687, 0.0012215605
2688, 0.0012216227
2689, 0.0012216849
2690, 0.0012217471
2691, 0.0012218093
2692, 0.0012218715
2693, 0.0012219338
2694, 0.0012202562
2695, 0.0012182741
2696, 0.0012160519
2697, 0.0012161135
2698, 0.0012161752
2699, 0.0012162367
2700, 0.0012162984
2701, 0.0012141448
2702, 0.0012142062
2703, 0.0012142677
2704, 0.001214329
2705, 0.0012143905
2706, 0.0012124274
2707, 0.0012105927
2708, 0.0012084593
2709, 0.00120852
2710, 0.0012085809
2711, 0.0012086418
2712, 0.0012087027
2713, 0.0012087636
2714, 0.0012059696
2715, 0.0012060301
2716, 0.0012060908
2717, 0.0012061513
2718, 0.001206212
2719, 0.0012062726
